79747288	111001
79826420	111101
80297840	111101
80484500	100111
81203232	11111
81409548	111110
81637164	110111
81952004	11111
81964364	110111
82106904	111110
82235116	110111
82454572	110111
82622228	101111
83246660	111110
83647880	111011
83841684	111101
84101464	10110
84157728	110111
84467964	101111
84934144	111110
86428376	111110
86694548	110111
86731952	111101
88160716	110111
88228792	11111
88342388	111011
89393680	111110
89797052	110111
90355580	110111
90632996	110111
91632036	11111
92037016	111101
92409404	111011
92571380	111110
92942836	111011
93233012	111110
93375464	11111
94072324	111011
94149236	110111
94328504	111101
94356700	111110
94449344	11111
94848008	110111
96163924	101111
96701068	111101
96914320	111101
97788364	110111
97935100	110111
97944716	11111
98420308	101111
98513104	110111
98671764	111011
99374248	101111
99454348	111011
99576020	11111
99924760	111011
100384848	110111
100876340	111110
100888936	111101
101496400	11111
101675796	101111
102169216	111110
102288744	110111
102486084	111011
102580116	110111
103106688	111011
103299788	10111
103689296	111101
103896072	11111
103911532	111110
104252172	110111
104576564	111110
105495680	110111
105548984	110111
105877600	110111
105946124	11110
105970980	111110
105981092	101101
106123240	11111
106272816	11111
108839308	101011
109820684	11111
109838048	111110
109880944	111110
109891052	101111
110121720	111011
110967200	11111
111010040	111110
111338328	111101
111342228	111110
111664168	111110
113391512	110111
113414820	111101
113532716	111101
114227020	101111
114588832	101111
115213756	101111
115215428	111101
116678188	111100
116705060	111011
117328820	101111
117857716	110111
117884128	111011
118613292	11111
119164264	110111
119277508	111101
119669172	110111
119676788	110111
120247588	11111
120361676	111110
120636828	101111
120970332	11111
121006792	111101
121302496	11111
121320820	101111
121329652	110111
122124296	111011
122124516	110111
122176596	11111
122554916	111110
123425512	110111
123753816	111101
124012216	111110
124153916	110111
124230488	11111
124366956	101111
124586636	111011
125219176	111101
126651244	111101
127010996	111110
127014428	110111
127522096	111110
128041384	110111
128748072	11111
129308932	111011
129311552	111110
129828424	111101
130139040	101111
130683016	111011
131770116	11111
132181808	11111
132570664	110111
132832284	110111
132930768	111011
132935844	11111
133055952	111101
133748400	111110
134007504	101111
134787348	111011
135943096	111110
136460636	111110
136794028	11111
136897608	110111
137149812	11111
137159976	111011
137208812	11111
137562064	110111
137727200	11111
137998312	11111
138017796	111011
138092660	11111
138136480	11111
138567356	111110
139042112	111101
139260512	111110
139448832	11111
139816496	110111
140453784	111101
140472544	101110
140584132	110111
141214368	111101
141221920	110111
141268392	111101
141277056	101111
141321328	111101
141327164	110111
141703328	11111
142206212	111110
142378720	111101
142898036	110111
143272752	111101
144351932	110111
144367948	111110
144466784	101111
145214788	110111
145561356	111110
145863892	111110
146179592	110111
146561820	100111
146746776	110111
147260904	111011
149035024	111101
149127156	11111
149431660	110110
149805972	111110
150095800	101111
150996688	11111
151105552	11111
151365020	111011
152117696	110111
152587752	11111
152756880	111011
152828092	110111
152925268	111101
152984120	110111
153303016	111101
153728472	110111
153883540	101111
154488048	111011
154497252	111101
155319040	111101
155358976	111101
155618872	111011
155653576	111011
155702404	101111
155809240	110111
156311848	111011
157588784	111011
157813276	11111
158769872	111110
158939884	101111
159216968	101111
159463252	101111
159614836	11111
159704596	101111
159912820	101111
160521804	111110
160549664	111110
160809624	111011
160881272	110111
161079752	111101
161129896	101111
161139764	101111
161339856	111011
161365124	110111
161583396	11111
161692824	110111
162058620	101111
162151068	111101
162435884	111011
162673112	111101
162798880	11111
163086968	111101
163795824	101111
163909644	111110
164083692	101111
164463688	110111
164503828	111110
164639888	11111
165161528	111101
165476096	101111
166723684	111011
166983808	110111
167449024	111011
167586888	11111
168007816	111011
169298164	110111
169407364	110111
169706696	110101
169795916	111101
170096024	11111
170679152	111011
170859568	110111
171454548	101111
171673384	11111
172150324	10111
172652880	110111
172684044	111101
173185608	111101
174016376	111011
174166180	111110
174322468	111011
174497192	111011
174554408	111011
174849732	111101
174870320	11111
176314552	11111
176928484	11111
176965200	111100
177138832	111110
177368252	11111
177515528	11111
178092632	111011
178276664	111101
178736084	111011
178815920	101111
178902156	11111
179843452	101111
180466208	110111
180489216	111110
181154320	110111
181714368	111110
182216936	110111
182991044	111110
183162740	111101
183864608	111011
184576880	111110
185035172	111110
185154464	111110
185929528	111110
186474952	110111
187393160	111110
188093736	111110
188262400	111011
188272564	111110
188297656	111110
188509492	111101
188574052	111101
188683036	11111
189866820	111101
190300504	11111
190500440	111011
190506672	111011
190970952	111101
191038652	111011
191276056	111011
191553320	111110
192083852	11111
192335060	111101
192385556	111011
192553640	111011
192558472	111011
193581080	110111
194576660	111101
194868044	111011
194959008	111011
194962088	11111
195362340	111011
195769592	111011
195838236	11111
196004336	101110
196057996	101111
196794328	11111
196867140	101111
197376580	110111
197528608	100111
197532580	111011
197837148	111110
198076328	110111
198587040	101111
199083612	111011
199128988	110111
199824184	110111
200169416	111011
200194756	111101
200451796	110111
200890132	11111
201158616	111110
201797140	111101
201820168	111011
201839708	111011
202097576	101111
202165028	111110
202624000	111011
202846732	110111
202873456	111010
203858652	111110
206801100	111011
207080604	111011
207175316	110111
207395104	11111
207418728	101101
207542288	110111
208365988	110111
208463212	110111
208739052	11111
209470376	11111
209484868	11111
210046156	111101
210169408	111101
210313268	111101
211600124	11111
211858388	101111
211949416	101111
212042736	110111
212563808	11111
212853768	101111
212921100	11111
213198504	110011
213473492	11011
214199684	101111
214335144	111101
215358896	111101
215526340	11111
215694252	110111
216518164	11111
217512988	111110
218004064	101111
218010716	111101
218216392	111101
218242732	111110
219250864	101111
219365956	110111
220262968	11111
220317348	111101
220339776	101111
220354816	110111
220808028	111011
221563480	101111
221588412	110111
221819864	111011
222193212	110111
222193924	111011
222538112	110111
222930444	110111
223524736	101111
223721668	111011
223820004	11111
223986276	11111
223993516	101111
224163948	111110
224536852	110111
224801168	110111
225081660	101111
225240592	111011
226204304	111101
226344860	101111
226744204	11111
226857696	111011
227121860	11111
227492028	11111
228559876	111101
228675860	111011
229064272	111011
229640472	111110
229763564	111101
230097680	11111
230507580	11110
230861708	111011
230924672	101111
231086172	101111
231544052	111101
231565972	101111
231741864	11111
231742644	111110
232409496	111110
233378744	11111
233438924	110111
233890472	111101
233897548	11111
233923448	111101
234040788	111110
234313744	101111
234467584	111101
234710064	111101
234764248	110111
235048928	111011
235464140	111101
235917100	110111
235936644	111011
235984500	101111
236355560	111101
236572136	111110
236779288	101111
236932560	111101
237067152	111101
237180504	110111
237194288	110111
238238924	101111
238608552	101111
238661152	111011
239502536	110111
240304640	11111
240888588	110101
241330432	101111
241957588	111101
242217640	110111
242592660	11111
242674608	101111
243368460	111110
243371760	110111
243800888	110111
243897672	111010
243934572	111101
244164300	111011
244581512	111101
244827876	101111
245539208	101111
245636652	111011
245676928	101111
247110920	11111
247225648	111110
247583304	110111
248035496	111110
248238960	110111
248362024	11111
248582152	101111
248809736	101111
249582536	11111
249617572	111101
250375492	111011
250536592	11111
250585788	111110
250666712	101111
250879752	111101
251235584	111011
251530860	110111
252311088	111110
252477996	101111
253213416	111110
253424104	111011
253794452	111110
254560820	110111
254787064	11111
254807516	111011
255122696	111110
255322928	11111
255375948	101111
255710096	111011
255794268	101111
256869856	110111
257295048	111110
258464820	111110
259476128	111101
259814420	111110
260143296	110111
260439732	101111
261405756	110111
262250828	111011
262708820	111011
262938332	110111
263133060	11111
263248496	101111
263464788	111101
263640928	11111
263841704	111110
264064192	111101
265006692	110111
265295596	110111
266097372	101111
266436620	111011
267044340	110111
267530160	111110
267765036	111101
267807692	110111
267965848	111011
268210600	101101
268403412	111101
268443496	101111
268602376	1110
268609168	11111
268685600	11110
268760532	111101
269154604	11111
269804444	111011
269827020	111101
270834048	111101
271042384	111110
271170568	111011
271633248	110111
272059244	101111
272156780	101111
272467452	111101
272618048	111101
273274256	111101
273396644	110111
274213968	111110
275358552	111110
275363924	111011
275404912	111101
275580232	11111
275686884	111101
276242172	111110
276639832	11111
276885176	111101
277166088	111110
278282088	110111
278856036	111011
278905024	110111
279420256	111011
279754500	111101
279865452	101111
279984616	101111
280130472	11110
280363112	111001
280425096	111101
280438912	110111
280538128	11111
280546504	110111
280750264	111001
280909676	101111
281373292	101111
281929172	111110
282213348	11111
282908088	111110
283176104	111101
283222888	101111
283529192	111101
284123664	111101
284502964	111101
284768836	111011
284783248	101111
284946492	111110
285212964	110111
285463040	101111
285469052	101111
285643472	110111
285665884	111011
286260240	101111
286598504	111011
286947644	101111
287041188	111011
287221276	111101
287442808	111110
287649288	110111
287972828	111110
288370656	111101
288452024	11111
289066468	111110
289286800	101101
289541700	111011
290090164	111101
290118668	111101
291598500	110111
291753732	101111
291840000	11111
292052628	11111
292056500	101111
292268516	111011
292418184	111110
292772316	101111
293175976	111101
293479044	111011
293821468	110111
294088484	111101
294295444	111101
294371036	11111
294397328	101111
294613200	101111
294631116	110111
294934120	11111
295158972	111011
295953608	111011
297420988	101111
297507316	101111
298507392	11101
299362544	111101
299394076	11111
299579436	11111
299968760	111011
300154216	111101
300181976	111101
300349540	101111
300558436	110111
300571536	111101
300959444	11111
301424396	111011
301946484	111101
302921452	101111
302944184	110111
303497776	111101
303581696	111011
303672992	101111
303700912	111110
303786016	11111
304192412	111011
304753296	111101
305008808	111110
306475236	111101
307217988	111101
308286888	11111
308395976	111101
308592512	111101
308744180	111101
309121964	111011
309263652	110111
309497488	11111
309758496	111110
309944620	111101
310083776	111011
310110256	111110
310584272	110111
311195328	111110
311553972	111110
311947536	111110
311966228	111110
312006784	11111
312246236	101111
312570932	111110
312661696	111101
314278584	101111
314631556	110111
314693080	101111
314702264	111101
314719720	11011
314932840	111101
315099232	110111
315142952	111110
315598088	11111
315903672	110111
316182712	110111
316747816	110111
316930864	11111
317305964	11111
317497900	110101
317802784	101111
317887156	111110
318123824	111011
318298372	101111
318380248	111101
318863332	111110
319003580	110111
319199536	111110
319382724	101011
319911244	111110
320505076	111101
321473484	110111
321562708	110111
322056848	111101
322286560	11111
322436716	111101
323322864	110111
323369392	101111
323414500	110111
323563280	111101
324098552	110111
324283860	111110
324792656	110111
325012128	11111
325362072	110111
325403300	111110
325815652	111011
326038820	111101
326274024	111011
326404496	111011
326809336	101111
327511332	111100
327857472	101111
328027296	111101
328227812	111101
328516428	111110
328907416	101111
329385432	110111
330500580	111101
330824576	11111
330923464	111110
331645340	111101
332124228	101111
332532928	111001
334857364	111110
335176724	110111
336767736	110111
337427360	110111
338658960	11111
339740408	101111
340314604	101111
341409896	111101
345065340	111101
345151756	111110
345163516	101111
347143528	111110
348829284	111011
353913572	101111
359592960	110111
362391880	111011
366956076	110111
369437492	110111
376695356	111110
380133032	111101
380765272	11111
387293516	111101
388289952	110111
391066360	111110
393768464	101111
403071372	110111
425437408	111011
429709208	111011
432768016	11111
441130040	110111
442921588	110111
449990104	101111
453969840	111011
457298344	110101
466638988	111110
469840348	111101
481739492	110111
488211196	111110
489447632	11111
491802024	111101
492733544	110111
494632808	111011
498177712	111101
498367736	11111
503664004	111011
516928648	111101
517762904	111110
524976780	101111
526717852	111110
527300732	11111
539801272	101111
543737832	110101
550833060	111101
561133744	110111
564006472	101111
567381124	11111
588487640	111011
605569632	111011
621127844	110111
656074592	111011
658981284	111101
692483192	111101
697530904	111101
714063336	110111
742049836	111110
764522736	111101
803859604	111101
805644896	111011
833345436	111011
851130240	110111
876361016	11111
881291684	111110
